Id,SalePrice
1586,67396.58408880077
1587,100552.04228557275
1588,140608.2637392679
1589,109073.83099319843
1590,132407.00437336814
1591,88885.6833947249
1592,116105.03081879664
1593,115671.2306064494
1594,121656.15008879546
1595,108974.30390600383
1596,255972.49635295456
1597,180051.1137297063
1598,193920.81426731308
1599,170460.02324072112
1600,165033.33251575739
1601,77656.54268760773
1602,103671.27574532427
1603,87705.0468848287
1604,276501.6128591787
1605,253118.84637000656
1606,167743.3240904932
1607,163078.90008290182
1608,213223.9948741098
1609,187803.37735885588
1610,157777.52493351328
1611,138049.03523886894
1612,173632.18375405445
1613,166445.93600942052
1614,125238.46590146146
1615,85118.93711904436
1616,68892.09533382804
1617,90465.25277191546
1618,123896.21492960169
1619,142788.7942041522
1620,169481.89161345104
1621,142154.44218541236
1622,141777.2684021452
1623,274499.4319418225
1624,231622.59180914177
1625,122525.03090382478
1626,169416.83752866575
1627,186698.74956958092
1628,272581.3377817666
1629,168157.8987975145
1630,397579.7769290978
1631,221985.61918784658
1632,248809.5235608624
1633,170080.64947136785
1634,182797.39537027988
1635,181540.00174273073
1636,163443.0012130053
1637,190935.39889330187
1638,194328.58576538807
1639,181150.94538909954
1640,248861.55353993073
1641,182935.30282255253
1642,220583.62935209225
1643,223339.5044720789
1644,231356.07760771658
1645,204206.99602528065
1646,165695.14866351555
1647,153244.4657874262
1648,130691.03710734106
1649,141481.95015097834
1650,112932.3806636401
1651,118570.64261766763
1652,90577.19142818224
1653,95509.48860712415
1654,141696.18035164246
1655,155270.73329511835
1656,142799.903694984
1657,150862.45319415352
1658,147567.1402273682
1659,118107.60134616311
1660,153050.73761724707
1661,473423.9812292138
1662,475907.051326114
1663,405783.28406651516
1664,497668.0672091959
1665,315468.52048081515
1666,322336.1900796492
1667,393732.7859239764
1668,325569.11823367496
1669,252910.15115094953
1670,334356.553443121
1671,267673.6194167941
1672,499866.5287367669
1673,288361.6927803922
1674,250783.33129084794
1675,189879.59221377707
1676,188190.8684402559
1677,227911.98662451224
1678,496676.6290353753
1679,440475.2485004965
1680,336516.7266194241
1681,256970.40882366878
1682,270710.7100008338
1683,186467.4053541372
1684,180820.67628947092
1685,171973.7249678475
1686,169487.10546138685
1687,166985.26475911247
1688,193245.19537526942
1689,185581.57894201908
1690,203090.77403497128
1691,186110.7675256243
1692,255448.55879106044
1693,174231.57678957024
1694,181283.2785297012
1695,171729.50223734332
1696,285746.41541967844
1697,168492.2134674417
1698,365956.8096917831
1699,343595.4946392789
1700,263416.03768481436
1701,267590.6622382004
1702,253849.1237395313
1703,256716.50786512712
1704,285523.1553608204
1705,223927.20396162308
1706,522741.4634344783
1707,221598.166179814
1708,212833.26830442031
1709,263269.80315655604
1710,227600.2590191587
1711,259744.49778153424
1712,269659.5649384377
1713,274516.9642946842
1714,221234.95870523198
1715,202352.9779667416
1716,184017.9685586203
1717,168166.3896979222
1718,131563.0741406558
1719,195219.3829188842
1720,238823.34339160172
1721,164009.2887799011
1722,119689.61209255556
1723,162935.97692469138
1724,215309.07059419222
1725,252144.49346215106
1726,187702.72506448804
1727,164843.27028007517
1728,178758.5471579864
1729,164141.33535682052
1730,154807.95042263955
1731,124942.11957823946
1732,123587.5030248829
1733,113226.21504803625
1734,121580.20087142878
1735,131335.23155963834
1736,126643.10529495133
1737,307835.85830305517
1738,225082.58098105842
1739,250093.28419967717
1740,208929.64442298308
1741,193981.27088346824
1742,170040.42842803372
1743,164841.04882891476
1744,311049.37470280426
1745,217433.53165613388
1746,185790.4041901004
1747,209133.5362905357
1748,227940.1252093406
1749,158590.1961312632
1750,126336.72459046722
1751,243803.82378990072
1752,119636.17026797529
1753,135213.30123306988
1754,182184.22694102844
1755,174105.33621015478
1756,131492.04878965934
1757,111888.26823437003
1758,146599.1313529761
1759,168067.6221623561
1760,169589.62593849376
1761,137760.4243967984
1762,172712.8854867315
1763,160742.72845485108
1764,112993.05668327461
1765,163906.58786685896
1766,175614.79840770434
1767,225670.84355484674
1768,144387.90793249165
1769,185287.5297778524
1770,155194.2925224601
1771,129814.30607276119
1772,136969.95998739378
1773,136989.1230403172
1774,138639.35793049898
1775,137938.99125125
1776,113572.6084692756
1777,106750.8082262235
1778,136772.23334751633
1779,110732.30573229284
1780,174485.6148709166
1781,125674.09168983896
1782,81775.40107335114
1783,139960.51803757175
1784,95426.53892477963
1785,127757.60008288993
1786,139116.6362685053
1787,159862.53802576574
1788,58903.162697770684
1789,86274.43640839812
1790,75700.66588645644
1791,169421.27477234512
1792,159218.90161057794
1793,137628.99808456787
1794,151792.91072644017
1795,135491.82127375648
1796,115512.06513289562
1797,106280.64582222047
1798,123871.27390560156
1799,118565.0872260984
1800,128704.51954078992
1801,129578.53649948575
1802,120385.44401885773
1803,151417.41471493983
1804,152876.29910567479
1805,144036.2676795805
1806,125573.8914673874
1807,125213.60507693133
1808,117445.67747090805
1809,121727.36722528638
1810,139096.98022102533
1811,96128.25848557106
1812,98223.7469096262
1813,120871.31323336743
1814,102528.46781866797
1815,58980.986996350526
1816,88133.97447598995
1817,104815.53174381048
1818,124764.93554803965
1819,128930.23569062912
1820,59138.041214735014
1821,109182.96237663667
1822,150214.92270107273
1823,58916.46816317934
1824,122527.32901400031
1825,129849.88440919612
1826,90623.25265164376
1827,104055.60419948312
1828,133640.1825426676
1829,108372.33393348698
1830,141617.86508353625
1831,145435.50712089814
1832,81091.30148116201
1833,129181.28940977147
1834,118633.35385479972
1835,132526.02755886986
1836,126240.4994688586
1837,87974.13884148236
1838,126679.0088987161
1839,80190.48215874688
1840,136334.8470183656
1841,150499.7883429996
1842,67173.3013418899
1843,129344.85659419638
1844,136397.23797387563
1845,138071.05584407834
1846,157516.19603698154
1847,165219.8470629065
1848,58700.25771886571
1849,102156.07654705492
1850,125815.78114539316
1851,145805.76395395436
1852,122582.03231571284
1853,136710.5730664279
1854,181501.18488420692
1855,153579.9590579758
1856,215121.47333980774
1857,153321.8255942795
1858,137012.99065996922
1859,114607.71591806876
1860,157012.73636771826
1861,114463.9418493465
1862,286013.9490421165
1863,273489.81344094593
1864,273512.26512597525
1865,327287.3484349205
1866,325095.60601955844
1867,233414.13761361648
1868,287554.73629705235
1869,214665.42188412105
1870,222863.02750919934
1871,240792.99239466456
1872,177687.97305868164
1873,261280.09578672683
1874,145241.9102479177
1875,208907.144244056
1876,194784.8313401455
1877,219650.0569007077
1878,201070.6629837949
1879,128637.78191931249
1880,135369.96335913375
1881,236200.93371580465
1882,253461.66044111352
1883,196522.18941114697
1884,202799.77754156987
1885,248055.22905249498
1886,296867.03323553613
1887,220729.33589189727
1888,272714.19644038763
1889,172831.05518742691
1890,125424.03244854441
1891,141205.97982116693
1892,94803.65950719084
1893,114797.83899009664
1894,113657.02391394517
1895,133618.36659526202
1896,122444.78838439734
1897,109837.17814224077
1898,114172.96557709084
1899,159226.44057246877
1900,144736.9712240879
1901,183193.60472454084
1902,135743.4583313373
1903,207213.19954799692
1904,147408.44521105927
1905,220181.67925953376
1906,174956.88853744473
1907,205260.15304778502
1908,113425.13007559041
1909,141258.76514990503
1910,114440.3302634258
1911,219583.21857185918
1912,288068.10447353695
1913,144550.45491395166
1914,59090.72612466594
1915,331577.4393437172
1916,58866.17989863005
1917,258360.76549064845
1918,143358.88824728597
1919,167711.445838336
1920,154660.81929470456
1921,447790.8954743046
1922,310678.7540389044
1923,200549.05572365967
1924,250111.06958279957
1925,195971.5067648784
1926,409686.0262579801
1927,139008.99279405837
1928,159176.52109423123
1929,125567.47899455014
1930,128230.61593522783
1931,153645.78841291586
1932,152290.98346332597
1933,170674.70959755217
1934,181280.77092910584
1935,174129.46754456472
1936,191641.4829019022
1937,181239.6654652661
1938,166588.70932970234
1939,259632.85161300894
1940,175292.5242728576
1941,168761.04119830136
1942,185314.440243387
1943,200600.9845796091
1944,325926.5888101225
1945,364884.5841693302
1946,156209.53075445903
1947,312667.73051833623
1948,161451.44034195822
1949,258299.8438601373
1950,176223.70916555155
1951,237434.73839119507
1952,214385.81681608048
1953,174680.71072000993
1954,181972.44983843013
1955,131898.69998866649
1956,262202.73611179745
1957,158419.531309777
1958,308518.0030687927
1959,139951.7665887975
1960,114156.17305868195
1961,121629.3209989302
1962,98463.07584604551
1963,101179.56612843835
1964,107885.27839206073
1965,146673.03111988283
1966,139798.5650064511
1967,279234.9108233624
1968,499151.4608577602
1969,418016.8640400881
1970,437575.75763398566
1971,496124.7106066717
1972,386838.2550709659
1973,265392.4258942694
1974,327375.1616734313
1975,500363.1725585676
1976,256681.6911318232
1977,374747.8985348379
1978,348414.3472175198
1979,318037.13011604693
1980,187592.49575944958
1981,338255.6537878943
1982,222404.3558620069
1983,208398.3717516031
1984,167507.01976684955
1985,214417.89370941193
1986,207889.8291586647
1987,167181.35459503697
1988,177454.26393294425
1989,191277.57480656658
1990,202772.65698685538
1991,227730.71712251924
1992,211436.56297240267
1993,181576.84313603726
1994,234801.51010267207
1995,186156.68067336985
1996,259483.4269567435
1997,242310.95165359514
1998,322487.1844524578
1999,264620.8170733513
2000,278880.9070551089
2001,270018.8034661507
2002,258639.21568268066
2003,265725.9796501601
2004,266248.262811848
2005,220947.04573851862
2006,231731.13771427714
2007,263422.80571126397
2008,216010.52833152292
2009,196625.4823788792
2010,186524.34056699107
2011,135241.21675631017
2012,168024.9301260248
2013,162983.53582985498
2014,186730.5347398923
2015,195733.35292979862
2016,189088.37533480627
2017,190704.6968849092
2018,121844.4323707976
2019,136111.68704093093
2020,101702.62184596583
2021,95773.79302409719
2022,182818.6972767475
2023,151107.21259178474
2024,257058.67762281853
2025,376680.79522279993
2026,174403.1384777053
2027,162063.3848611038
2028,160238.06323134626
2029,168483.07552326654
2030,264067.35423672677
2031,217397.74073440634
2032,260171.06087602652
2033,255465.78987719942
2034,168233.23965724316
2035,221417.17115512202
2036,176677.73279307105
2037,190219.42431987645
2038,307200.8898233275
2039,228184.7644439914
2040,262994.41772327205
2041,293240.6058714945
2042,211224.0177938302
2043,176026.73676038306
2044,152279.59144771937
2045,215054.29754604463
2046,134986.90944288278
2047,148612.83662592174
2048,135550.3292238431
2049,131874.3235466192
2050,186636.75964470638
2051,116121.85537564367
2052,118189.83204710441
2053,143815.55562212938
2054,87364.5657952186
2055,152068.76015067592
2056,143713.52340307282
2057,112626.30264684634
2058,226912.06460236348
2059,138627.43535807854
2060,163818.12589732153
2061,183848.81330292783
2062,129792.07440211198
2063,113700.89983182942
2064,142644.91551351213
2065,118112.2615962884
2066,165209.28147631165
2067,103330.37122384858
2068,138427.6601375056
2069,86256.88222423925
2070,95822.21912336239
2071,92331.43095926974
2072,137874.20714909062
2073,142471.4875977039
2074,177971.6905220594
2075,149912.29426952862
2076,114007.46444946143
2077,153323.24730577902
2078,133681.94561000593
2079,120055.85826278874
2080,120277.00083411088
2081,129256.02961155848
2082,119882.98906217307
2083,145480.90986439498
2084,113670.32732838273
2085,120916.57224931114
2086,114919.64770164061
2087,114696.13564204653
2088,88624.58478710933
2089,75918.70687644172
2090,126963.03154693851
2091,121967.40384959876
2092,122565.2483060099
2093,117797.68921677076
2094,112065.55407868956
2095,146769.2892479905
2096,85679.5826611772
2097,100856.1876777287
2098,136101.34360336457
2099,59204.78447439814
2100,85054.5659149808
2101,111683.6965584244
2102,119522.16843060886
2103,103100.44903629959
2104,124103.0842275189
2105,116103.40423155851
2106,62893.98530393586
2107,211529.42675773246
2108,106908.36130396434
2109,108628.83794445815
2110,128424.32346045197
2111,124613.88380125935
2112,136286.4949585253
2113,121227.19679631403
2114,121030.05926580071
2115,157451.71367943945
2116,114556.79980555135
2117,136331.7727501821
2118,116021.04366657275
2119,93281.80662882171
2120,123356.60420943458
2121,93201.01217276453
2122,111413.66020804715
2123,87923.88541794954
2124,148543.4507550495
2125,123210.83088084105
2126,140280.27413606938
2127,143697.8041978661
2128,125539.09521494637
2129,89286.134141336
2130,132010.3105813888
2131,129993.15084229592
2132,129966.49815484628
2133,128779.37288183541
2134,127149.81726230009
2135,108405.05951618515
2136,92440.23485888529
2137,109828.23986805115
2138,129230.27340202182
2139,163290.16852902668
2140,135600.47981065555
2141,141842.87081295883
2142,132218.52735663718
2143,149902.26029292215
2144,117046.50949540314
2145,133276.4646379196
2146,166982.05921290044
2147,136438.1968120384
2148,135547.6108080424
2149,141640.17287314043
2150,206744.90542476947
2151,104934.90836747277
2152,169084.19399871866
2153,162158.45870868504
2154,97381.81685726208
2155,143159.95581256453
2156,243180.94348518932
2157,248453.69369230507
2158,252375.49498693086
2159,200325.51694175572
2160,180831.44445015505
2161,253777.59535129502
2162,450983.39412765723
2163,371945.60471972125
2164,257685.32109074417
2165,182728.31507704125
2166,152525.88082734347
2167,223441.24473784416
2168,196478.82508355717
2169,194492.35876793583
2170,217890.9594383395
2171,152608.27062280057
2172,126603.98244190766
2173,165294.80192237312
2174,237164.28863835012
2175,282883.84948923206
2176,322747.040657884
2177,247369.69113157925
2178,219684.8067542532
2179,139071.79232243958
2180,215943.65201267094
2181,197170.99950927155
2182,225270.33536685148
2183,190728.197649055
2184,112977.21662697001
2185,119253.20056472787
2186,153786.81267138445
2187,153833.98311905187
2188,151989.21242911508
2189,270416.8926365773
2190,80648.41401817421
2191,79530.54383566727
2192,92300.69574118189
2193,102778.99491250471
2194,84946.61624783259
2195,111606.45783661137
2196,96978.1718060688
2197,120323.02522242093
2198,153289.51108313844
2199,171186.4528241684
2200,152858.11494977257
2201,133979.53379226485
2202,210495.32679143935
2203,144566.76708962218
2204,190904.18941698538
2205,119151.11798535104
2206,145081.5563163156
2207,196988.2192054867
2208,256519.3353046954
2209,221644.51627141677
2210,112511.22322895889
2211,114878.42808990351
2212,110560.58250567732
2213,97877.67376853307
2214,132083.38924781705
2215,98968.60122084375
2216,140710.188288991
2217,59362.753030264175
2218,89877.58795248029
2219,86897.04122708518
2220,87373.43240452235
2221,341572.80803902325
2222,279006.6228712555
2223,301755.3870070679
2224,205958.34488168184
2225,128096.07853600611
2226,192002.11103902396
2227,199572.93919110717
2228,264149.0257576784
2229,263972.3211415599
2230,156422.0642191932
2231,207998.77612390462
2232,173116.32977139598
2233,161987.07297444713
2234,242248.97578298236
2235,218224.47529606943
2236,315984.43269711453
2237,391432.7665017556
2238,204773.45150325474
2239,99940.24754262487
2240,163451.4429165035
2241,146119.91923151488
2242,122201.39224843148
2243,126302.12734775733
2244,99338.33882200564
2245,110663.43124139104
2246,143557.06317966178
2247,106521.32282683032
2248,127608.09921560642
2249,125073.18542602286
2250,138988.3069982291
2251,111343.2535010198
2252,180661.1369137944
2253,161201.2220820485
2254,170969.47422976003
2255,189603.32149942734
2256,182297.21042903644
2257,204071.4108217511
2258,168510.14022949222
2259,174043.26292015173
2260,148935.44473501982
2261,166445.17495962835
2262,189712.41923936477
2263,348194.46027094644
2264,502935.1844403921
2265,166847.00782701452
2266,290265.3715351666
2267,447459.6993040303
2268,442125.67950775014
2269,152094.19147149526
2270,190610.12799827426
2271,218147.45348521078
2272,192870.733384117
2273,165822.5510097085
2274,171900.0393041623
2275,170584.39242123108
2276,186355.52244560365
2277,188763.3692110933
2278,145920.74893229327
2279,120695.77708735014
2280,117294.1375004625
2281,176129.80392098962
2282,191415.3488924732
2283,100181.80058574333
2284,103514.49676795464
2285,139224.27496040883
2286,126880.87369213773
2287,351743.7950828538
2288,279140.9294926017
2289,417758.79289112467
2290,499001.6950874345
2291,321725.5928537949
2292,437200.4633780772
2293,497627.5232280816
2294,453003.3499418875
2295,497204.8968784344
2296,298427.553317969
2297,326302.92502791644
2298,332708.2929708422
2299,370134.2298871873
2300,333430.95640040346
2301,265268.7228728985
2302,252623.56931436918
2303,236220.8163667934
2304,247848.57531441996
2305,186688.74265527586
2306,187536.12297546442
2307,192661.85373640704
2308,207955.87427454218
2309,277235.71226838086
2310,211162.91614677585
2311,196464.3092931443
2312,168874.27513275904
2313,169647.56107502876
2314,155941.37028159644
2315,185661.8865583974
2316,188593.21047144377
2317,190612.59895305333
2318,181156.87648947653
2319,185967.2075842969
2320,195736.97392463352
2321,245225.64912497177
2322,179109.34594951972
2323,182351.26086764244
2324,181809.72446395457
2325,215819.44246442115
2326,173779.2341925881
2327,200183.18872516637
2328,221333.8462293167
2329,180379.32072349408
2330,167041.86224724466
2331,364732.2420487375
2332,408939.0967604047
2333,320428.7003591069
2334,261475.04484717705
2335,269795.72744129837
2336,315268.2842966486
2337,209741.16498467105
2338,263170.60816136433
2339,224297.76767772425
2340,413673.99906366796
2341,239943.5563395354
2342,249948.5444824634
2343,233837.54543250366
2344,223821.09999599648
2345,234985.7468774058
2346,226909.51793477478
2347,203001.8586302503
2348,233467.7308216934
2349,169873.80031466502
2350,279314.8441614311
2351,259128.29102415414
2352,259716.14574591088
2353,229621.29618521745
2354,125587.8295271017
2355,141170.25122939397
2356,158473.86887421185
2357,197275.92002598327
2358,190744.75469139614
2359,126571.4078498393
2360,121856.32381875676
2361,152676.17086456058
2362,271638.59569633706
2363,142254.46994420642
2364,141570.99892807487
2365,219636.1123893226
2366,192060.59960618065
2367,213399.09805337983
2368,216294.76011028426
2369,213960.55658624927
2370,175090.30899114997
2371,171808.6503059759
2372,181447.8713703547
2373,284789.3401816679
2374,303419.2140864478
2375,250922.07079897993
2376,278198.45659329067
2377,325634.41116214
2378,148121.56645506198
2379,194523.44302026217
2380,147734.48790972697
2381,170362.451550574
2382,185115.63729854627
2383,213083.51188925485
2384,259983.35244931144
2385,164307.22116269552
2386,137815.93754559688
2387,131935.66098871452
2388,100806.29725321819
2389,124400.59878355477
2390,149036.0296988641
2391,142258.58824664244
2392,118770.01413676425
2393,169139.2679366994
2394,139251.7264981612
2395,200843.69638749363
2396,158387.95047126958
2397,229376.1421845595
2398,125011.42395793876
2399,59023.37874903241
2400,59663.57714159175
2401,126324.34640560755
2402,136054.36899095733
2403,130668.70095321676
2404,147367.18023025274
2405,160933.1664887796
2406,142554.17021820377
2407,122590.61616704622
2408,140519.58897578492
2409,124500.67609940947
2410,171944.6009539461
2411,119375.53339695519
2412,158955.49651991282
2413,128644.39242722116
2414,140878.19538287417
2415,131030.48844581348
2416,121263.18078817408
2417,134598.40534871383
2418,136547.81631783902
2419,124052.06095048298
2420,119342.52668980337
2421,148430.30259393973
2422,107396.62293525082
2423,112656.19532519348
2424,151838.03653785752
2425,170727.1809096333
2426,133650.1806502407
2427,120588.46991485659
2428,172857.11997405952
2429,115759.52966121546
2430,138121.38916747493
2431,112037.93981345628
2432,143760.06851797368
2433,145385.14513031623
2434,131403.7965611601
2435,160553.65799912237
2436,102026.88435378103
2437,113377.37054268656
2438,124528.874208496
2439,97767.51417742019
2440,126194.22183087569
2441,90512.39800173948
2442,101881.67464683575
2443,119080.9676109484
2444,122307.39776556335
2445,85060.84771049624
2446,133536.39462022673
2447,164174.69556493592
2448,128139.83990496512
2449,108145.35471068208
2450,142832.86045714354
2451,125730.1155626348
2452,229878.8491641036
2453,88181.85948486821
2454,118497.90736877877
2455,121195.18949424048
2456,135902.58618269605
2457,129250.1240370873
2458,125760.33836310038
2459,105333.88198144049
2460,135256.9211109526
2461,118778.39588512374
2462,138170.18591040006
2463,122641.63195678504
2464,162651.67046842983
2465,144873.51470149818
2466,118174.72261115132
2467,136697.66871286358
2468,88625.7372137262
2469,94424.1070253892
2470,188212.38683996018
2471,209488.12885887834
2472,147304.2474022568
2473,126785.90325172266
2474,84895.95586477991
2475,216764.34789901524
2476,115536.6482612392
2477,126390.97611394276
2478,159827.7520216062
2479,93328.038129117
2480,160853.20379662173
2481,129167.76040137534
2482,131835.56262331508
2483,118130.62713784372
2484,132808.57982169586
2485,130805.34712270822
2486,162638.52918041768
2487,175540.66533108152
2488,162694.1692925116
2489,158740.81683500548
2490,164045.06922970645
2491,85188.87289210908
2492,182545.70887525388
2493,148078.61261139478
2494,149267.5394704515
2495,87595.55559225215
2496,220135.27710768298
2497,150880.07225824546
2498,100645.24596418072
2499,91322.6858978151
2500,128796.08390395295
2501,136015.48435620565
2502,160198.77700117842
2503,90775.22403295772
2504,182376.97682160226
2505,221404.6054043341
2506,258789.26849089478
2507,299218.4849363433
2508,255333.28312849923
2509,213465.82623054256
2510,217996.26185939522
2511,181564.7419130471
2512,205043.27605674355
2513,215876.7366954754
2514,217148.63568711854
2515,149308.52240629567
2516,173685.43458456744
2517,140475.03380064503
2518,151509.76171755485
2519,220245.36653244286
2520,216608.98794037636
2521,184593.47337217088
2522,217680.23537950308
2523,117391.97336646599
2524,136730.0222709523
2525,151159.53229654272
2526,131034.02765799494
2527,116738.61614857445
2528,134808.90317860103
2529,124062.59712231797
2530,119333.39758063928
2531,260244.23959190596
2532,216670.95398707598
2533,189573.53662471555
2534,252866.29113911287
2535,344147.43794389005
2536,229929.57866590406
2537,221182.52374170948
2538,186060.5174630517
2539,185416.5307440441
2540,185822.9851507807
2541,180660.77118989424
2542,170962.98320753276
2543,119302.43689425223
2544,124268.09427928734
2545,145398.2058852534
2546,125165.51511137253
2547,137854.4803334583
2548,154502.3784533853
2549,164019.09301078875
2550,512315.68835309136
2551,140486.8113809326
2552,128021.97045547381
2553,71218.25985404997
2554,89900.86421803515
2555,123567.01876961571
2556,103791.20658785981
2557,109664.86809938586
2558,162683.54713186313
2559,135503.25561633403
2560,152493.46053500968
2561,141686.0845231073
2562,141202.71584027263
2563,158601.69778511327
2564,202279.12300978682
2565,131077.15646529006
2566,155458.5512237164
2567,127189.31881587463
2568,207481.80148126572
2569,215053.6015639364
2570,109864.57297147361
2571,195918.28730056772
2572,139280.72252576746
2573,228853.31072160363
2574,254559.86703390858
2575,131391.09965823824
2576,119251.67980469813
2577,128599.6158034818
2578,90562.4921781482
2579,63194.30862897711
2580,126683.44224988869
2581,127332.05324171514
2582,116204.85675732639
2583,305583.7793750984
2584,161464.1603954717
2585,195877.20411265508
2586,214766.22360114774
2587,205578.17423219065
2588,141918.7125975901
2589,154226.90159386012
2590,213851.20162869588
2591,209858.81485894465
2592,213231.87968373366
2593,252859.92242429737
2594,173078.226824064
2595,185324.32287461596
2596,310973.6921501029
2597,189083.83619870606
2598,272725.14528973267
2599,311479.6979183531
2600,140629.16416764262
2601,156185.13221654177
2602,90608.11943858625
2603,88849.9927921052
2604,86915.39798877617
2605,74788.03998436387
2606,149869.36304097337
2607,191131.0068232018
2608,211431.78676453195
2609,169185.14302287006
2610,108798.57429204929
2611,120293.96582787667
2612,165148.78536881908
2613,129141.54887582325
2614,130345.8506237277
2615,152606.61079277872
2616,153418.10427766258
2617,173586.90940323754
2618,189946.93364403545
2619,189016.9873771086
2620,180860.32098555818
2621,170901.87585284715
2622,180855.98495649625
2623,266347.59960896784
2624,286160.5362903931
2625,317768.17788614106
2626,174433.14857191616
2627,156686.82239162372
2628,499209.55645015946
2629,502418.82210761606
2630,341355.1945205429
2631,500323.20712219586
2632,423600.74907361605
2633,306718.92461576685
2634,436534.56139885157
2635,163536.3265896009
2636,172713.12676216502
2637,170782.83709434274
2638,280638.18029230373
2639,187573.3873322679
2640,163473.45770193666
2641,109918.64757663143
2642,191598.6169906407
2643,110795.26980616909
2644,123963.60649698054
2645,105018.1142226833
2646,91288.443182179
2647,101491.52082806113
2648,142003.00702191505
2649,151191.63981590827
2650,140166.60420387666
2651,145445.60216655524
2652,435527.2266594565
2653,256685.57133835743
2654,264772.26173852896
2655,380161.05625183845
2656,320221.9074359823
2657,344152.6974608613
2658,283321.8547206924
2659,268041.1356297197
2660,403894.2739988452
2661,341020.6084357319
2662,348848.74811660434
2663,271881.7534073714
2664,280613.84742265416
2665,302962.3101497762
2666,285569.01896814443
2667,172200.40031109817
2668,185125.23017366376
2669,168658.57991429896
2670,270963.788496325
2671,185364.21080683757
2672,194636.12344437873
2673,218298.80037433625
2674,197899.32158522776
2675,170058.41080915186
2676,185520.6933334185
2677,192520.95443244276
2678,252768.32143759012
2679,257515.0215230899
2680,276590.3790161674
2681,414727.3407158446
2682,309253.46135556744
2683,501806.41298798425
2684,319370.16186184064
2685,340922.6554489848
2686,255777.87935435437
2687,327690.99046509183
2688,216275.1981024804
2689,202741.06413747667
2690,496045.46421293315
2691,193237.08659582376
2692,126861.2184139111
2693,199631.75396334374
2694,121810.50490518835
2695,192713.78615265051
2696,189903.73474209863
2697,187373.56706491933
2698,192375.6017632552
2699,170866.61980869868
2700,164135.24596452818
2701,161469.1270801753
2702,113351.98839169374
2703,118712.47609823901
2704,135541.0059617794
2705,121752.02376690872
2706,116168.59012137564
2707,112677.77108020321
2708,132455.14359569538
2709,108607.80087554727
2710,127346.17582786454
2711,274350.06133997784
2712,387149.75468220585
2713,171209.25603550996
2714,159694.16596239182
2715,169946.6232474479
2716,158730.88955771743
2717,186993.34883178762
2718,211233.79149905252
2719,162896.48495093442
2720,182285.66716619348
2721,137325.9597415347
2722,165551.63280524628
2723,149482.13555104288
2724,130458.15675786417
2725,135847.30827381962
2726,148395.44803812713
2727,172954.26516496524
2728,168637.795322708
2729,151076.22826211306
2730,142183.66012890314
2731,118143.7480314405
2732,129232.36069648441
2733,167952.8854752708
